Year,UK Index Adjusted 1209,USA index Adjusted 1700,Farm Laborers,Coal Miners,Building Laborers,Building Craftsmen,Wheat,Rye,Barley,Oats,Peas,Beans,Potato,Hops,Straw,Mustard Seed,Saffron,Hay,Cheese,Butter,Milk,Beef,Mutton,Pork,Bacon,Tallow,Wool,Eggs Quid,Firewood,Timber,Cider,Honey
Type,1209 = 1,1700 = 1,Pound/day,Pound/day,Pound/day,Pound/day,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Litre,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Dozen,Quid/Bundle 3 feet long by 2 feet circumference,Quid/Cubic Foot,Quid/Litre,Quid/Litre
1620,5.638583012,,0.032624073,0,0.035584312,0.053377177,0.005474806,0,0.003123212,0.004020189,0.003747854,0.003123212,0,0.106990209,0.001090136,0.010692407,0,0.002305483,0.024342679,0.046205161,0.002932923,0.022597355,0.022964792,0,0,0.067700206,0.138707342,0.01225,0.009804167,0.027958333,0,0
1621,5.363530182,,0.033481748,0,0.032197083,0.050832568,0.006466885,0,0.003375824,0.003631139,0.004115291,0.003233443,0,0.135793569,0.001261905,0.018805409,0,0.002091635,0.023240369,0.043449386,0.002923758,0.021495045,0.022964792,0,0,0.066414178,0.116385564,0.011875,0.009958333,0.020458333,0,0
1622,6.081723682,,0.031707539,0,0.034536297,0.051696716,0.00881848,0,0.005442656,0.004376819,0.005640153,0.004556215,0,0.112215158,0.001284864,0.011596301,0,0.002119193,0.022229918,0.044276118,0.002932923,0.020025298,0.022964792,0,0,0.05952474,0.108853113,0.0125,0.010241667,0.024208333,0,0
1623,6.830478608,,0.034347886,0,0.033980094,0.051056724,0.009094058,0.006141441,0.005419691,0.00405261,0.004666446,0.003435533,0,0.103661232,0.001173469,0.010692407,0,0.002147853,0.021035749,0.044643555,0.002932923,0.019749721,0.022964792,0,0,0.0551155,0.091951026,0.009791667,0.0105375,0.02575,0,0
1624,6.310934374,,0.031699549,0,0.035071992,0.0522274,0.007771286,0.006141441,0.004271451,0.00405261,0.004060175,0.003196699,0,0.052943949,0.001093537,0.010493991,0,0.001862354,0.021403186,0.044735414,0.003372862,0.021586904,0.022964792,0,0,0.062923529,0.108853113,0.013666667,0.008891667,0.025791667,0,0
1625,6.203969384,,0.034895625,0,0.033614075,0.052561255,0.008634762,0.006830385,0.004524064,0.004247136,0.004629702,0.003398789,0,0.044059331,0.001143707,0.011728578,0,0.001709684,0.021403186,0.040234315,0.002932923,0.023240369,0.022964792,0,0,0.064852572,0.112343761,0.013208333,0.0101625,0.024833333,0,0
1626,6.417899363,,0.036717059,0,0.034648966,0.053230857,0.008138722,0.006830385,0.004891501,0.005349446,0.005144113,0.003600879,0,0.048711079,0.001083333,0.016843297,0,0.001849127,0.022229918,0.040601752,0.002932923,0.022781073,0.022964792,0,0,0.065863023,0.130164439,0.013208333,0.0104625,0.028583333,0,0
1627,5.760828714,,0.035559753,0,0.034188587,0.050342228,0.006724091,0.006338283,0.003536578,0.003144826,0.003233443,0.002810891,0,0.075001172,0.001083333,0.015344155,0,0.001621499,0.020300876,0.040693611,0.003886123,0.022964792,0.022964792,0,0,0.06724091,0.129797003,0.01075,0.010445833,0.027666667,0,0
1628,5.424653033,,0.037770654,0,0.034922868,0.05236651,0.006081077,0.006200494,0.003743261,0.004117452,0.00420715,0.003527392,0,0.108081496,0.001090986,0.014793,0,0.001718503,0.021035749,0.043357527,0.002932923,0.022597355,0.022964792,0,0,0.067975783,0.143667737,0.011833333,0.012033333,0.032291667,0,0
1629,5.928916555,,0.037606521,0,0.034772223,0.052493915,0.006889438,0.006397335,0.00498336,0.004441661,0.005419691,0.00481342,0,0.182928345,0.001179422,0.018166069,0,0.001718503,0.022229918,0.043173808,0.002932923,0.022597355,0.022964792,0,0,0.068618798,0.140177088,0.011458333,0.0121625,0.033083333,0,0
1630,6.922162885,,0.034862594,0,0.036646351,0.05240234,0.009204289,0.006397335,0.006200494,0.005965442,0.006522001,0.004188778,0,0.07243279,0.001464286,0.023765804,0,0.002325876,0.024342679,0.047031893,0.002932923,0.021954341,0.022964792,0,0,0.065403727,0.140177088,0.013041667,0.0108375,0.012958333,0,0
1631,7.930689927,,0.037378044,0,0.036646755,0.056352255,0.010563804,0.006397335,0.00661386,0.006678702,0.008377556,0.004188778,0,0.066116554,0.001359694,0.018232207,0,0.001817711,0.022229918,0.043357527,0.002932923,0.021862482,0.022964792,0,0,0.066322318,0.135400412,0.021333333,0.0112875,0.033333333,0,0
1632,6.738794331,,0.035304536,0,0.036688115,0.055638046,0.009038942,0.009231846,0.005350796,0.004376819,0.004739933,0.004317381,0,0.075927113,0.001134354,0.021362768,0,0.001563077,0.021403186,0.04519471,0.002932923,0.022321778,0.022964792,0,0,0.065863023,0.139442215,0.015541667,0.0100375,0.031875,0,0
1633,6.937443597,,0.03752703,0,0.037827141,0.054800168,0.008763365,0.00925153,0.005373761,0.004603765,0.004592958,0.003931572,0,0.112799382,0.00117432,0.021362768,0,0.001925737,0.021403186,0.045562147,0.002932923,0.022229918,0.022964792,0,0,0.067057192,0.139442215,0.014083333,0.010870833,0.023208333,0,0
1634,7.105531438,,0.035514337,0,0.037384115,0.058440916,0.009002198,0.010038895,0.006016775,0.005252183,0.005934102,0.005474806,0,0.112369481,0.001270408,0.021362768,0,0.002643342,0.022229918,0.046572598,0.002932923,0.023975243,0.022964792,0,0,0.073119897,0.138248046,0.01225,0.011325,0.031041667,0,0
1635,6.937443597,,0.037213644,0,0.0380339,0.055084769,0.008873596,0.009231846,0.005419691,0.004863132,0.005640153,0.005474806,0,0.110925455,0.001272109,0.021362768,0,0.003432045,0.027465891,0.046572598,0.002932923,0.025536848,0.022964792,0,0,0.075508235,0.146423512,0.014208333,0.0106875,0.039333333,0,0
1636,6.891601459,,0.041517892,0,0.037883546,0.054029233,0.008744993,0.005334393,0.005442656,0.005219762,0.006283167,0.005474806,0,0.108643674,0.001357993,0.017725145,0,0.00236115,0.025996144,0.051624852,0.002932923,0.023975243,0.024158961,0.027098454,0,0.070088544,0.147525822,0.015333333,0.011254167,0.032458333,0,0
1637,7.22777714,,0.036012045,0,0.03783554,0.055125051,0.008965455,0.00925153,0.007233909,0.006159968,0.007955004,0.007587567,0,0.108114565,0.001357143,0.016821251,0,0.003169695,0.026822877,0.053278317,0.003079569,0.024434538,0.025077553,0.027098454,0,0.068435079,0.146056075,0.014791667,0.010958333,0.033166667,0,0
1638,8.22102347,,0.037627248,0,0.039355505,0.056478738,0.009351263,0.00925153,0.007463557,0.006192389,0.008157094,0.007587567,0,0.098083544,0.001642007,0.019422702,0,0.002288949,0.027833328,0.055023641,0.004316896,0.025536848,0.025077553,0.027098454,0,0.06944553,0.144310751,0.014375,0.012479167,0.035416667,0,0
1639,7.0596893,,0.039218025,0,0.039552341,0.055364869,0.007569195,0.010019211,0.005190043,0.004603765,0.005419691,0.007587567,0,0.066766917,0.001162415,0.017151944,0,0.001918021,0.025261271,0.053094598,0.004316896,0.025261271,0.025077553,0.027098454,0,0.068618798,0.138707342,0.012083333,0.0122625,0.034291667,0,0
1640,6.356776512,,0.039144169,0,0.039634497,0.05611422,0.006871066,0.010019211,0.004592958,0.003695981,0.003784598,0.007587567,0,0.064628435,0.000930272,0.017725145,0,0.002238794,0.025261271,0.04519471,0.002987916,0.024618257,0.025077553,0.027098454,0,0.064668853,0.127776101,0.01325,0.012925,0.037625,0,0
1641,6.815197895,,0.039962618,0,0.040847306,0.05925222,0.008175466,0.010019211,0.005029289,0.00476587,0.005162485,0.006136192,0,0.089772126,0.001512755,0.018805409,0,0.002236589,0.025261271,0.047307471,0.00355617,0.024618257,0.025077553,0.027098454,0,0.068618798,0.119876213,0.01225,0.013470833,0.037625,0,0
1642,6.479022214,,0.040364935,0,0.03941206,0.059987803,0.007422221,0.010019211,0.004822606,0.004474082,0.003913201,0.003398789,0,0.118112517,0.00127466,0.018805409,0,0.002473035,0.022964792,0.046205161,0.003189554,0.023975243,0.025077553,0.027098454,0,0.083408123,0.12235641,0.012875,0.012325,0.037625,0,0
1643,6.433180076,,0.038387407,0,0.039696891,0.062029697,0.007899888,0.010019211,0.004110698,0.005252183,0.004886908,0.003233443,0,0.216846423,0.001153912,0.01653465,0,0.003082062,0.021954341,0.047766767,0.002932923,0.023883383,0.025077553,0.025904285,0,0.063290966,0.12235641,0.013375,0.012183333,0.037625,0,0
1644,6.173407959,,0.037289525,0,0.038561134,0.065248382,0.007458964,0.010019211,0.004340346,0.003760822,0.003251815,0.004188778,0,0.094368759,0.00132398,0,0,0.00204148,0.024067102,0.047031893,0.004298566,0.023975243,0.025077553,0.023424088,0.073487333,0.068710657,0.117120438,0.013208333,0.014445833,0.037625,0,0
1645,6.67767148,,0.037093675,0,0.040586799,0.064604318,0.007422221,0.010019211,0.004845571,0.004085031,0.004666446,0.003747854,0,0.07858368,0.00127466,0,0,0.002062424,0.023699665,0.048409781,0.00369365,0.023791524,0.025077553,0.023424088,0.08267325,0.06172936,0.117120438,0.011541667,0.0120375,0.037416667,0,0
1646,6.616548629,,0.037450777,0,0.041858583,0.065792921,0.008285697,0.010019211,0.005281902,0.004992816,0.004445984,0.002866006,0,0.054784807,0.001090136,0,0,0.00202715,0.022964792,0.051441133,0.004298566,0.02425082,0.025077553,0.024893834,0.08267325,0.068067643,0.117120438,0.010916667,0.0119875,0.03525,0,0
1647,7.762602087,,0.041185097,0,0.044404813,0.067030266,0.011629371,0.010019211,0.007096121,0.005803338,0.005676897,0.005787128,0,0.069654969,0.001305272,0,0,0.002196355,0.022964792,0.056125951,0.004298566,0.026914736,0.025077553,0.035916934,0.08267325,0.080284912,0.147158385,0.010916667,0.014958333,0.028541667,0,0
1648,8.954497683,,0.040098361,0,0.046794228,0.062228697,0.01342981,0.010019211,0.007991748,0.008267325,0.007991748,0.005640153,0,0.112501759,0.001678571,0,0,0.002749164,0.042898231,0.062188656,0.004298566,0.028476342,0.025077553,0.026639158,0.08267325,0.079550038,0.171225487,0.010916667,0.0144125,0.02775,0,0
1649,9.550445481,,0.039089444,0,0.044556715,0.060741628,0.012474475,0.010019211,0.007256874,0.006516597,0.0084143,0.004923651,0,0.112380505,0.001419218,0,0,0.003353781,0.029303074,0.071190854,0.004298566,0.031507694,0.025077553,0.026731018,0.08267325,0.082213954,0.147158385,0.010916667,0.013295833,0.034291667,0,0
1650,9.749094747,,0.04107799,0,0.046897882,0.066103286,0.01192332,0.010019211,0.006131599,0.007813433,0.009645213,0.004372496,0,0.198085107,0.001370748,0,0,0.004118234,0.022872933,0.071098995,0.004811827,0.030405384,0.034906483,0.028568201,0.08267325,0.079917475,0.147158385,0.014666667,0.008458333,0.022,0,0
1651,8.190462045,,0.043774894,0,0.044961498,0.070264132,0.010986356,0.010019211,0.005281902,0.004603765,0.005529922,0.00371111,0,0.050761376,0.001137755,0,0,0.002476342,0.03747854,0.057503838,0.004811827,0.025996144,0.037570399,0.028568201,0.08267325,0.077804714,0.119141339,0.014666667,0.011866667,0.028416667,0,0
1652,7.533391395,,0.038950222,0,0.045070977,0.065144993,0.009075686,0.010019211,0.005029289,0.005835759,0.006871066,0.00371111,0,0.126754627,0.001194728,0,0,0.002424533,0.015156763,0.054931782,0.002868766,0.025720567,0.035457638,0.028568201,0.08267325,0.082856968,0.10912869,0.014666667,0.0118375,0.025458333,0,0
1653,6.738794331,,0.041154055,0,0.046176662,0.06641623,0.006687347,0.010019211,0.00498336,0.006646281,0.007587567,0.007348733,0,0.080049752,0.001343537,0,0,0.003056157,0.018188115,0.050798119,0.005178443,0.026088003,0.031323976,0.028568201,0.08267325,0.081203503,0.077712855,0.013708333,0.01165,0.039125,0,0
1654,6.310934374,,0.042055764,0,0.046534898,0.067762805,0.005125742,0.010019211,0.003605472,0.004117452,0.005529922,0.003068096,0,0.129300963,0.001201531,0,0,0.002479097,0.018004397,0.051441133,0.005178443,0.023515947,0.029119356,0.028568201,0.08267325,0.066230459,0.077712855,0.013708333,0.0112375,0.032833333,0,0
1655,6.173407959,,0.039310885,0,0.0436066,0.069877622,0.004978767,0.010019211,0.003651402,0.00366356,0.00440924,0.003068096,0,0.150244853,0.001354592,0,0,0.002094942,0.020392735,0.045654006,0.005178443,0.022229918,0.027282173,0.017269523,0.08267325,0.063474684,0.077712855,0.013708333,0.011316667,0.032833333,0,0
1656,6.494302927,,0.052020323,0,0.046434073,0.072621749,0.007661055,0.006672912,0.004615923,0.004247136,0.004997139,0.004115291,0,0.14770954,0.001581633,0,0,0.002335797,0.022505496,0.053737613,0.005178443,0.022321778,0.027282173,0.017269523,0.08267325,0.064025839,0.081938377,0.013708333,0.013104167,0.039791667,0,0
1657,7.120812151,,0.038455067,0,0.046374211,0.069924805,0.008157094,0.007696486,0.005833057,0.00515492,0.006319911,0.003821341,0,0.196100949,0.001640306,0,0,0.002281784,0.022505496,0.056125951,0.005178443,0.024526398,0.027282173,0.01763696,0.08267325,0.068251361,0.083591842,0.013708333,0.0113,0.056875,0,0
1658,7.518110683,,0.045385491,0,0.046407102,0.069990985,0.010343342,0.007696486,0.005741198,0.005284604,0.005952474,0.005070626,0,0.115929943,0.001246599,0,0,0.002240998,0.020852031,0.059892177,0.005178443,0.025169412,0.030497243,0.027649609,0.08267325,0.077345418,0.084326715,0.013708333,0.010525,0.039583333,0,0
1659,8.144619906,,0.039167819,0,0.049183761,0.073222112,0.010894497,0.007696486,0.006453106,0.006840806,0.006044333,0.004372496,0,0.115059118,0.001052721,0,0,0.002379338,0.023883383,0.063474684,0.005178443,0.027833328,0.029394933,0.027649609,0.08267325,0.076610545,0.078539588,0.013708333,0.012416667,0.04325,0,0
1660,7.94597064,,0.04068797,0,0.047297314,0.074772297,0.009957534,0.006830385,0.005764163,0.005025237,0.005897359,0.004519471,0,0.079090743,0.001269558,0,0,0.002516025,0.020392735,0.056401528,0.004756835,0.027925187,0.029946088,0.02976237,0.110231,0.079917475,0.069537389,0.011875,0.01125,0.037166667,0,0
1661,7.533391395,,0.037949467,0,0.049714891,0.07429283,0.011372165,0.012302567,0.006544966,0.004863132,0.005438063,0.002994609,0,0.085010147,0.001205782,0,0,0.002125807,0.021127608,0.055023641,0.004756835,0.026731018,0.029946088,0.02976237,0.110231,0.083499983,0.098381168,0.014541667,0.013370833,0.045625,0,0
1662,8.93921697,,0.041686964,0,0.048430342,0.071527676,0.012364244,0.008208273,0.006912402,0.006322072,0.006301539,0.004170406,0,0.068927444,0.001244898,0,0,0.002123602,0.019474143,0.053553894,0.004949308,0.026914736,0.028384483,0.026822877,0.098013731,0.081387222,0.091767308,0.0135,0.0136625,0.048625,0,0
1663,7.854286364,,0.047631317,0,0.046336015,0.075955106,0.009057314,0.008208273,0.005856022,0.005414287,0.005768756,0.004133663,0,0.07118718,0.001257653,0,0,0.002999939,0.023791524,0.053002739,0.004802662,0.026914736,0.028384483,0.02425082,0.091859167,0.089195251,0.110782155,0.014875,0.012804167,0.0445,0,0
1664,7.640356385,,0.056991177,0,0.04766801,0.073706239,0.00881848,0.008208273,0.004914465,0.004927974,0.005493178,0.004390868,0,0.114684332,0.00119898,0,0,0.002295011,0.023791524,0.0551155,0.005260931,0.027374032,0.029670511,0.031323976,0.098564886,0.081662799,0.092685899,0.014791667,0.0118625,0.056875,0,0
1665,7.166654289,,0.040380317,0,0.049022605,0.072701386,0.007605939,0.006141441,0.004592958,0.00476587,0.003931572,0.003012981,0,0.095019122,0.00130102,0,0,0.002638933,0.021403186,0.05842243,0.004298566,0.028384483,0.031323976,0.022505496,0.091859167,0.081938377,0.073579193,0.017,0.014329167,0.044208333,0,0
1666,7.716759949,,0.048623476,0,0.046378849,0.073582002,0.006154564,0.003425035,0.004041803,0.004733449,0.005070626,0.003655995,0,0.149814952,0.001715136,0,0,0.002503348,0.022872933,0.057503838,0.004756835,0.026088003,0.028935638,0.02755775,0.091859167,0.082030236,0.073579193,0.013833333,0.013770833,0.044666667,0,0
1667,8.236304183,,0.043975227,0,0.048893405,0.074035851,0.005658525,0.003858085,0.004064768,0.003728401,0.003876457,0.003949944,0,0.086189619,0.001361395,0,0,0.001969279,0.029486793,0.057411979,0.004958473,0.025444989,0.030221666,0.02755775,0.091859167,0.078723306,0.073579193,0.014708333,0.013929167,0.04125,0,0
1668,6.998566449,,0.042778877,0,0.047532159,0.073000293,0.006062705,0.004350188,0.004064768,0.004441661,0.004023432,0.003325302,0,0.083819652,0.000897959,0,0,0.001897077,0.023607806,0.059616599,0.0045277,0.024985693,0.030497243,0.02755775,0.091859167,0.070639699,0.073579193,0.014666667,0.014629167,0.047708333,0,0
1669,6.647110055,,0.039787407,0,0.049124089,0.071072142,0.008010119,0.006141441,0.005052254,0.004149873,0.004280637,0.003582508,0,0.076544406,0.00117517,0,0,0.002018883,0.019749721,0.056952683,0.004316896,0.024342679,0.028935638,0.02755775,0.091859167,0.060167754,0.128143538,0.015625,0.01215,0.035833333,0,0
1670,6.708232906,,0.041914736,0,0.049414678,0.075385613,0.007220131,0.006141441,0.004753712,0.004344398,0.004923651,0.00420715,0,0.083555098,0.001139456,0,0,0.001740549,0.026822877,0.057228261,0.004637685,0.02535313,0.029670511,0.023056651,0.08267325,0.069721108,0.076886123,0.016125,0.013775,0.017583333,0,0
1671,6.922162885,,0.041184108,0,0.047461674,0.076376988,0.007367105,0.006141441,0.004133663,0.004668607,0.005750384,0.004280637,0,0.075287773,0.001137755,0,0,0.002516576,0.021403186,0.055482937,0.004775166,0.024985693,0.028108905,0.023056651,0.08267325,0.069261812,0.076886123,0.015416667,0.014408333,0.019416667,0,0
1672,6.708232906,,0.041444429,0,0.04732324,0.074319432,0.006926181,0.006141441,0.003926979,0.003858085,0.004023432,0.003527392,0,0.079200974,0.001121599,0,0,0.002393668,0.021770623,0.054656204,0.005169277,0.024801975,0.028108905,0.023056651,0.08267325,0.06172936,0.138156187,0.0135,0.014454167,0.051125,0,0
1673,6.799917183,,0.041877239,0,0.051026062,0.072918432,0.007550824,0.007184699,0.004524064,0.004214715,0.005272716,0.003655995,0,0.15919561,0.001294218,0,0,0.002627909,0.0220462,0.055207359,0.005444239,0.025904285,0.026731018,0.023056651,0.08267325,0.074865221,0.07936632,0.014333333,0.014045833,0.056666667,0,0
1674,7.563952821,,0.040267289,0,0.051194879,0.071917847,0.010894497,0.009566476,0.006246423,0.004636186,0.00641177,0.00510737,0,0.12345872,0.001261905,0,0,0.002239345,0.02535313,0.057228261,0.005655043,0.02535313,0.029394933,0.023056651,0.08267325,0.073762911,0.067883924,0.015416667,0.015233333,0.047333333,0,0
1675,8.037654917,,0.042240035,0,0.051545428,0.075918352,0.009571725,0.006672912,0.005373761,0.004927974,0.005088998,0.004243894,0,0.114904794,0.001261054,0,0,0.002159978,0.024801975,0.056860824,0.005169277,0.026731018,0.028108905,0.023056651,0.08267325,0.072109446,0.071098995,0.015916667,0.014245833,0.041208333,0,0
1676,7.579233534,,0.042494832,0,0.050691717,0.073600179,0.006375026,0.004606081,0.004225522,0.004311977,0.004776677,0.003674367,0,0.134889675,0.001035714,0,0,0.002460909,0.026822877,0.053645753,0.005169277,0.025261271,0.02866006,0.023056651,0.08267325,0.068067643,0.060351473,0.014875,0.013608333,0.041208333,0,0
1677,6.876320746,,0.038890284,0,0.052196608,0.07189117,0.006852694,0.006830385,0.005167078,0.004830711,0.005676897,0.00420715,0,0.083125197,0.001380102,0,0,0.002555708,0.019106707,0.054196908,0.005169277,0.025536848,0.02866006,0.023056651,0.08267325,0.073946629,0.119141339,0.015666667,0.014791667,0.042375,0,0
1678,7.365303555,,0.041204376,0,0.049761198,0.071799208,0.008763365,0.005117868,0.004960395,0.004636186,0.005070626,0.004592958,0,0.066799986,0.001213435,0,0,0.002081163,0.020760172,0.054748063,0.005169277,0.025812426,0.02866006,0.026179863,0.08267325,0.073579193,0.048777218,0.014541667,0.011095833,0.041458333,0,0
1679,7.136092863,,0.038444647,0,0.047944424,0.071700839,0.00922266,0.004606081,0.004707782,0.004474082,0.004445984,0.003435533,0,0.059590879,0.001310374,0,0,0.001990774,0.020209017,0.055482937,0.005169277,0.026271722,0.028108905,0.023056651,0.08267325,0.066873473,0.048777218,0.01475,0.0134875,0.042666667,0,0
1680,6.601267917,,0.040849209,0,0.049074498,0.072796469,0.007330362,0.004094294,0.004041803,0.004149873,0.005033882,0.003858085,0,0.048104808,0.001255952,0,0,0.002735385,0.01873927,0.055207359,0.005178443,0.025077553,0.028108905,0.025261271,0.08267325,0.066873473,0.064485135,0.01475,0.01445,0.042666667,0,0
1681,6.601267917,,0.043457761,0,0.050488193,0.072313906,0.008083607,0.008208273,0.004730747,0.004863132,0.004776677,0.003821341,0,0.109547568,0.001284014,0,0,0.002571692,0.01873927,0.054288768,0.005178443,0.02645544,0.028108905,0.023056651,0.08267325,0.070088544,0.092685899,0.01475,0.014820833,0.03775,0,0
1682,6.983285736,,0.039823511,0,0.050774361,0.075428444,0.007569195,0.006830385,0.00555748,0.005284604,0.005732012,0.005070626,0,0.12345872,0.00130017,0,0,0.002192497,0.016167213,0.0551155,0.005178443,0.026822877,0.028108905,0.02425082,0.08267325,0.06834322,0.07605939,0.016125,0.013079167,0.041166667,0,0
1683,6.830478608,,0.041137432,0,0.05121321,0.072819112,0.007348733,0.005117868,0.004707782,0.004636186,0.005897359,0.004115291,0,0.098304006,0.001210884,0,0,0.002152262,0.018188115,0.053829472,0.007763081,0.024801975,0.02866006,0.023056651,0.08267325,0.06724091,0.07605939,0.01475,0.0141375,0.048625,0,0
1684,6.631829342,,0.040877487,0,0.051299424,0.073330708,0.007605939,0.006751649,0.00493743,0.005057658,0.004850164,0.004537843,0,0.121309216,0.001231293,0,0,0.00249453,0.017361383,0.049328373,0.007763081,0.026822877,0.029670511,0.024158961,0.08267325,0.068067643,0.07605939,0.019083333,0.014241667,0.056875,0,0
1685,7.563952821,,0.041144097,0,0.052529269,0.073957045,0.008010119,0.005117868,0.004914465,0.005187341,0.007256874,0.006044333,0,0.133269279,0.002033163,0,0,0.002722157,0.018647411,0.055299218,0.007763081,0.027282173,0.031323976,0.026547299,0.091859167,0.074589643,0.074405925,0.017416667,0.0137125,0.054041667,0,0
1686,6.494302927,,0.04578106,0,0.051580233,0.076476802,0.006264795,0.007184699,0.005075219,0.005090079,0.005327832,0.004923651,0,0.148778781,0.001318878,0,0,0.002248714,0.016075354,0.049695809,0.005169277,0.02535313,0.029946088,0.027098454,0.091859167,0.073028038,0.074405925,0.01775,0.014916667,0.042375,0,0
1687,6.738794331,,0.036771587,0,0.050837512,0.073281739,0.006393398,0.004094294,0.00440924,0.004311977,0.003729482,0.004354125,0,0.216989724,0.001026361,0,0,0.002355639,0.017177664,0.049971387,0.005169277,0.02535313,0.02755775,0.02314851,0.078080292,0.061361923,0.074405925,0.01775,0.015045833,0.039708333,0,0
1688,6.40261865,,0.039681634,0,0.048268951,0.072670422,0.005382947,0.004094294,0.003926979,0.004149873,0.00510737,0.004372496,0,0.119953374,0.001293367,0,0,0.001961011,0.016075354,0.053645753,0.005920839,0.025996144,0.027282173,0.022689214,0.078080292,0.064117698,0.055482937,0.016916667,0.015475,0.035083333,0,0
1689,6.219250097,,0.042496617,0,0.053197559,0.080445783,0.005235973,0.004606081,0.003444719,0.003598718,0.003619251,0.003031353,0,0.072774506,0.000885204,0,0,0.002183678,0.018922988,0.051716711,0.005169277,0.025169412,0.027282173,0.023883383,0.078080292,0.068618798,0.055482937,0.018166667,0.014079167,0.035083333,0,0
1690,5.95947798,,0.039398134,0,0.052582403,0.079226865,0.00600759,0.004606081,0.003215071,0.004085031,0.00380297,0.00310484,0,0.050474775,0.00122449,0,0,0.00228454,0.020025298,0.048409781,0.005169277,0.024342679,0.026731018,0.026363581,0.08267325,0.068067643,0.054564345,0.01275,0.013929167,0.036208333,0,0
1691,5.730267289,,0.039367928,0,0.049526928,0.078095345,0.00571364,0.004606081,0.003054317,0.003987769,0.003288558,0.003270186,0,0.046660782,0.001039116,0,0,0.002401936,0.02094389,0.050063246,0.005169277,0.024434538,0.026179863,0.024067102,0.091859167,0.064209558,0.066230459,0.017208333,0.013766667,0.036125,0,0
1692,6.295653661,,0.041081852,0,0.051295268,0.075332334,0.008175466,0.00551155,0.004041803,0.004603765,0.004060175,0.003894829,0,0.076180644,0.001248299,0,0,0.002425635,0.019566003,0.052084148,0.005169277,0.024158961,0.02645544,0.023791524,0.089378969,0.067700206,0.07275246,0.017208333,0.013608333,0.026833333,0,0
1693,7.579233534,,0.039174086,0,0.050050101,0.078667212,0.009994277,0.006141441,0.005878987,0.005479129,0.006081077,0.004850164,0,0.077712855,0.001259354,0,0,0.002148404,0.020668313,0.056768965,0.005169277,0.026639158,0.028935638,0.025996144,0.091859167,0.069904826,0.075691953,0.016291667,0.013358333,0.035041667,0,0
1694,8.05293563,,0.041936076,0,0.053584161,0.078150734,0.009773815,0.006141441,0.005006325,0.004992816,0.006099449,0.004684818,0,0.085252655,0.001259354,0,0,0.001936209,0.021311327,0.05732012,0.005169277,0.026179863,0.029119356,0.030221666,0.110231,0.076243108,0.075691953,0.0185,0.014095833,0.034541667,0,0
1695,7.50282997,,0.039273911,0,0.051605359,0.076020455,0.007973376,0.005629655,0.004547029,0.004603765,0.005180857,0.005052254,0,0.123943736,0.001134354,0,0,0.002331939,0.021035749,0.056125951,0.005169277,0.027833328,0.031323976,0.031691413,0.110231,0.078631447,0.083499983,0.02025,0.012104167,0.032416667,0,0
1696,8.098777768,,0.041395346,0,0.052199688,0.078506502,0.009681956,0.005117868,0.004868536,0.005057658,0.005897359,0.005548294,0,0.197908737,0.001242347,0,0,0.002607517,0.020852031,0.057411979,0.005169277,0.027741468,0.030772821,0.030680962,0.110231,0.075691953,0.103984577,0.017708333,0.0137125,0.032416667,0,0
1697,8.05293563,,0.038472606,0,0.051366875,0.076128785,0.010894497,0.008208273,0.005281902,0.004247136,0.005805499,0.004776677,0,0.224419293,0.001242347,0,0,0.002406896,0.020852031,0.055850373,0.004756835,0.027282173,0.027282173,0.031323976,0.110231,0.063842121,0.090940575,0.017791667,0.012941667,0.032416667,0,0
1698,8.923936257,,0.040105058,0,0.05133011,0.075710469,0.012290757,0.008975953,0.006200494,0.00551155,0.00661386,0.005382947,0,0.265458294,0.001292517,0,0,0.002468625,0.022872933,0.056034092,0.004756835,0.02755775,0.028935638,0.033253018,0.110231,0.072660601,0.100034633,0.022083333,0.012941667,0.034416667,0,0
1699,8.985059109,,0.040430783,0,0.049688251,0.075754697,0.010380086,0.006141441,0.006453106,0.004960395,0.006485257,0.005272716,0,0.230217444,0.001873299,0,0,0.00256122,0.022597355,0.055023641,0.005169277,0.027282173,0.028935638,0.0330693,0.091859167,0.071190854,0.094339364,0.022083333,0.012941667,0.030875,0,0
1700,7.808444225,1,0.040061007,0,0.049543038,0.07699625,0.007789657,0.005629655,0.004845571,0.005446708,0.00641177,0.00481342,0,0.127757729,0.001361395,0,0,0.002536969,0.016075354,0.051900429,0.005169277,0.025904285,0.027833328,0.033620455,0.091859167,0.075140798,0.086806913,0.022083333,0.013395833,0.033541667,0,0
1701,6.815197895,1.084615385,0.040406856,0,0.048353845,0.078168106,0.00620968,0.004094294,0.004133663,0.004279556,0.004115291,0.003012981,0,0.075331865,0.00115051,0,0,0.002457051,0.01653465,0.051532993,0.005169277,0.027006595,0.028108905,0.032518145,0.089838265,0.07495708,0.08928711,0.019,0.013595833,0.030875,0,0
